,Account,Opportunity_ID,Sales_Agent,SalesAgentEmailID,ContactEmailID,Deal_Stage,Product,Close_Value,Created Date,Close Date,DateDiff,Ordered_Product,Ordered_Agent
4335,Goodsilron,QS440NN9,Kary Hendrixson,kary@piedpiper.com,claribel@goodsilron.com,1,GTX Plus Basic,1077,2017-07-03,2018-01-30,211,2,9
4336,Treequote,XH69FGJJ,Niesha Huffines,niesha@piedpiper.com,benny@treequote.com,1,GTX Basic,637,2017-07-03,2018-02-22,234,4,4
4337,Nam-zim,BKMYW792,Kami Bicknell,kami@piedpiper.com,garfield@nam-zim.com,0,MG Advanced,3284,2017-07-03,2018-01-19,200,1,16
4338,Dalttechnology,UWYFOEMO,Hayden Neloms,hayden@piedpiper.com,nelia@dalttechnology.com,1,MG Special,59,2017-07-03,2018-07-15,377,6,29
4339,Dalttechnology,AHOYDL01,Zane Levy,zane@piedpiper.com,nelia@dalttechnology.com,1,GTX Plus Pro,6637,2017-07-03,2019-07-26,753,5,7
4340,The New York Inquirer,ABMVTEUH,Cassey Cress,cassey@piedpiper.com,hai@thenewyorkinquirer.com,0,MG Advanced,3284,2017-07-03,2017-12-22,172,1,10
4341,Statholdings,09AILR04,Darcel Schlecht,darcel@piedpiper.com,verna@statholdings.com,1,GTXPro,4732,2017-07-03,2019-08-04,762,3,12
4342,Xx-zobam,8R0HTKUK,Rosie Papadopoulos,rosie@piedpiper.com,vanessa@xx-zobam.com,0,GTX Plus Pro,61,2017-07-03,2018-03-07,247,5,17
4343,Rantouch,T0H5HATU,Kary Hendrixson,kary@piedpiper.com,maren@rantouch.com,0,MG Advanced,560,2017-07-03,2019-04-30,666,1,9
4344,Streethex,QWJ2TRQM,Darcel Schlecht,darcel@piedpiper.com,junko@streethex.com,0,GTXPro,903,2017-07-04,2017-07-28,24,3,12
4345,Dontechi,GVNI96XB,Darcel Schlecht,darcel@piedpiper.com,kristle@dontechi.com,1,GTXPro,4565,2017-07-04,2017-11-11,130,3,12
4349,Betasoloin,AETY0W6G,Reed Clapper,reed@piedpiper.com,danilo@betasoloin.com,1,GTXPro,4859,2017-07-04,2018-06-07,338,3,19
4350,Streethex,UKECBJV5,Cecily Lampkin,cecily@piedpiper.com,junko@streethex.com,1,GTX Plus Pro,4961,2017-07-04,2017-09-11,69,5,26
4351,Fasehatice,IITSDWWL,Vicki Laflamme,vicki@piedpiper.com,hsiu@fasehatice.com,1,MG Advanced,3205,2017-07-04,2018-11-07,491,1,15
4352,Cancity,G1303HIC,Gladys Colclough,gladys@piedpiper.com,faviola@cancity.com,1,GTXPro,5081,2017-07-04,2017-12-18,167,3,3
4353,Iselectrics,RKT3WVBC,Garret Kinder,garret@piedpiper.com,mirta@iselectrics.com,1,GTX Basic,470,2017-07-04,2019-01-19,564,4,6
4355,Zathunicon,GHDAXC7T,Reed Clapper,reed@piedpiper.com,williemae@zathunicon.com,1,GTX Plus Basic,1029,2017-07-04,2017-12-24,173,2,19
4356,Treequote,T0VHKKCN,Jonathan Berthelot,jonathan@piedpiper.com,benny@treequote.com,0,GTXPro,492,2017-07-04,2018-09-06,429,3,18
4357,Dontechi,OF5AZQID,Darcel Schlecht,darcel@piedpiper.com,kristle@dontechi.com,1,GTXPro,4810,2017-07-04,2018-04-16,286,3,12
4359,Vehement Capital Partners,KB7DTUXO,Rosie Papadopoulos,rosie@piedpiper.com,lavonia@vehementcapitalpartners.com,1,GTXPro,5042,2017-07-04,2019-02-09,585,3,17
4361,Blackzim,H7GFLCDH,Elease Gluck,elease@piedpiper.com,riley@blackzim.com,1,MG Special,62,2017-07-04,2019-03-06,610,6,14
4363,Massive Dynamic,2EILEDKF,Reed Clapper,reed@piedpiper.com,gertrude@massivedynamic.com,1,MG Advanced,3315,2017-07-05,2018-08-24,415,1,19
4364,Dalttechnology,VFZOL6CB,Elease Gluck,elease@piedpiper.com,nelia@dalttechnology.com,1,MG Special,47,2017-07-05,2017-09-12,69,6,14
4365,Cancity,JXAYTFNI,Lajuana Vencill,lajuana@piedpiper.com,faviola@cancity.com,0,GTX Basic,4514,2017-07-05,2019-06-10,705,4,0
4366,Scotfind,QUFCX2MF,Elease Gluck,elease@piedpiper.com,gordon@scotfind.com,0,MG Special,1180,2017-07-05,2017-08-26,52,6,14
4367,Statholdings,0RNYAI6O,Darcel Schlecht,darcel@piedpiper.com,verna@statholdings.com,0,MG Special,46,2017-07-05,2017-11-30,148,6,12
4368,Inity,1MQFYGEE,Cecily Lampkin,cecily@piedpiper.com,palmira@inity.com,1,MG Advanced,3670,2017-07-05,2019-10-24,841,1,26
4369,Xx-holding,265SZR01,Rosalina Dieter,rosalina@piedpiper.com,shemeka@xx-holding.com,1,GTX Basic,501,2017-07-05,2017-11-19,137,4,20
4370,Streethex,OS2CD01K,Darcel Schlecht,darcel@piedpiper.com,junko@streethex.com,1,GTX Plus Pro,5220,2017-07-05,2019-06-27,722,5,12
4371,Betatech,YZ4AIQQR,Gladys Colclough,gladys@piedpiper.com,genie@betatech.com,0,MG Advanced,3180,2017-07-05,2018-09-29,451,1,3
4372,Labdrill,OKNOWHS3,Kary Hendrixson,kary@piedpiper.com,halley@labdrill.com,0,GTX Plus Basic,4631,2017-07-05,2017-07-13,8,2,9
4374,Isdom,CGCPVYNI,Anna Snelling,anna@piedpiper.com,corrinne@isdom.com,1,GTX Basic,523,2017-07-05,2019-04-28,662,4,8
4375,Scottech,EHC9KQDN,Jonathan Berthelot,jonathan@piedpiper.com,edison@scottech.com,0,GTX Basic,3284,2017-07-05,2019-04-29,663,4,18
4376,Initech,6U7RD3TG,Cassey Cress,cassey@piedpiper.com,alejandro@initech.com,1,MG Advanced,3684,2017-07-05,2017-12-08,156,1,10
4377,Kan-code,88CM27UB,Maureen Marcano,maureen@piedpiper.com,kenton@kan-code.com,0,GTXPro,50,2017-07-05,2019-07-08,733,3,28
4379,Lexiqvolax,XQ6FMG3L,Vicki Laflamme,vicki@piedpiper.com,darryl@lexiqvolax.com,0,GTX Basic,4631,2017-07-05,2017-12-16,164,4,15
4380,Plusstrip,ZRMZJVWK,Zane Levy,zane@piedpiper.com,deanne@plusstrip.com,1,GTXPro,5491,2017-07-05,2018-09-14,436,3,7
4381,Genco Pura Olive Oil Company,M7V7UJHZ,Marty Freudenburg,marty@piedpiper.com,karole@gencopuraoliveoilcompany.com,0,MG Advanced,492,2017-07-05,2017-08-24,50,1,11
4383,Zumgoity,3MNZF5ZK,Cecily Lampkin,cecily@piedpiper.com,israel@zumgoity.com,1,GTX Plus Pro,5148,2017-07-06,2018-07-13,372,5,26
4384,Sunnamplex,FJMFXCTD,Kary Hendrixson,kary@piedpiper.com,maxie@sunnamplex.com,1,GTXPro,4512,2017-07-06,2017-10-29,115,3,9
4386,Inity,E733YMVH,Marty Freudenburg,marty@piedpiper.com,palmira@inity.com,1,GTX Plus Basic,1204,2017-07-06,2017-08-05,30,2,11
4387,Goodsilron,HYPZOTY8,Kami Bicknell,kami@piedpiper.com,claribel@goodsilron.com,1,MG Special,51,2017-07-06,2018-05-15,313,6,16
4388,Scotfind,XWZG5VPL,Kary Hendrixson,kary@piedpiper.com,gordon@scotfind.com,0,GTXPro,1026,2017-07-06,2018-10-08,459,3,9
4389,Finjob,0BG8WJSX,Maureen Marcano,maureen@piedpiper.com,belinda@finjob.com,0,GTX Basic,50,2017-07-06,2019-09-16,802,4,28
4390,Kan-code,MUIT1E0M,Kami Bicknell,kami@piedpiper.com,kenton@kan-code.com,1,GTXPro,5339,2017-07-06,2019-05-15,678,3,16
4391,Zencorporation,518D68L9,Donn Cantrell,donn@piedpiper.com,rosalyn@zencorporation.com,0,GTXPro,590,2017-07-06,2019-04-03,636,3,2
4394,Kinnamplus,IH4M0XTK,Cassey Cress,cassey@piedpiper.com,monte@kinnamplus.com,1,MG Advanced,3156,2017-07-06,2019-08-09,764,1,10
4397,Rangreen,AZJXZFMR,Versie Hillebrand,versie@piedpiper.com,darrel@rangreen.com,0,MG Special,1014,2017-07-06,2018-08-21,411,6,25
4398,Treequote,X4LSK4OE,Darcel Schlecht,darcel@piedpiper.com,benny@treequote.com,1,GTX Plus Pro,6182,2017-07-06,2019-06-11,705,5,12
4399,Scotfind,K0YFUK4X,Kami Bicknell,kami@piedpiper.com,gordon@scotfind.com,1,GTX Basic,549,2017-07-06,2017-09-20,76,4,16
4400,Scottech,UGAEAB27,Marty Freudenburg,marty@piedpiper.com,edison@scottech.com,1,GTXPro,4377,2017-07-06,2017-07-25,19,3,11
4401,Massive Dynamic,1XHLB0Q5,Boris Faz,boris@piedpiper.com,gertrude@massivedynamic.com,0,GTX Plus Basic,492,2017-07-07,2018-10-10,460,2,23
4404,Finhigh,Z4A1R9CJ,Moses Frase,moses@piedpiper.com,mellie@finhigh.com,1,GTX Plus Basic,1147,2017-07-07,2019-03-15,616,2,24
4405,Singletechno,C3918FWQ,Kary Hendrixson,kary@piedpiper.com,tambra@singletechno.com,0,GTX Plus Basic,1232,2017-07-07,2017-12-04,150,2,9
4407,Mathtouch,6CPBVF9F,Wilburn Farren,wilburn@piedpiper.com,loise@mathtouch.com,0,MG Advanced,2000,2017-07-07,2017-12-06,152,1,27
4408,Sonron,0X1AY1FM,Rosalina Dieter,rosalina@piedpiper.com,ashlie@sonron.com,1,MG Advanced,3484,2017-07-07,2018-06-08,336,1,20
4409,Bioholding,C2RL3DUQ,Moses Frase,moses@piedpiper.com,bryan@bioholding.com,0,MG Advanced,537,2017-07-07,2018-02-16,224,1,24
4410,Singletechno,Y2A8EUBM,Zane Levy,zane@piedpiper.com,tambra@singletechno.com,0,GTX Basic,903,2017-07-07,2018-02-17,225,4,7
4411,Toughzap,EWRVDN3U,Marty Freudenburg,marty@piedpiper.com,sherman@toughzap.com,0,MG Advanced,1054,2017-07-07,2019-04-21,653,1,11
4412,Fasehatice,K33NPCAY,Kami Bicknell,kami@piedpiper.com,hsiu@fasehatice.com,1,MG Special,56,2017-07-07,2018-10-14,464,6,16
4413,Treequote,100W6J9A,Darcel Schlecht,darcel@piedpiper.com,benny@treequote.com,0,GTXPro,50,2017-07-07,2017-07-14,7,3,12
4415,Plexzap,S3J60BK0,James Ascencio,james@piedpiper.com,titus@plexzap.com,1,GTX Plus Basic,1040,2017-07-07,2019-09-07,792,2,22
4417,Sumace,QRWC159J,Boris Faz,boris@piedpiper.com,ursula@sumace.com,0,MG Advanced,2000,2017-07-07,2017-07-22,15,1,23
4419,Sonron,BDEP8ZEH,Kary Hendrixson,kary@piedpiper.com,ashlie@sonron.com,0,GTX Plus Basic,49,2017-07-07,2018-02-26,234,2,9
4420,Iselectrics,PERK5YXJ,Daniell Hammack,daniell@piedpiper.com,mirta@iselectrics.com,1,GTX Plus Basic,1111,2017-07-07,2019-02-04,577,2,5
4421,Toughzap,KA6SVT1C,Darcel Schlecht,darcel@piedpiper.com,sherman@toughzap.com,0,MG Advanced,1180,2017-07-07,2018-05-30,327,1,12
4422,Statholdings,7EYDG0CV,Anna Snelling,anna@piedpiper.com,verna@statholdings.com,1,MG Special,56,2017-07-07,2018-11-12,493,6,8
4423,Green-Plus,G3KFZ8KX,Kary Hendrixson,kary@piedpiper.com,lavone@green-plus.com,0,GTXPro,500,2017-07-08,2017-07-13,5,3,9
4425,Kan-code,XPDLW6F0,Zane Levy,zane@piedpiper.com,kenton@kan-code.com,1,GTXPro,5456,2017-07-08,2017-10-13,97,3,7
4428,Donquadtech,I967JINR,Wilburn Farren,wilburn@piedpiper.com,malissa@donquadtech.com,1,GTXPro,3961,2017-07-08,2019-12-17,892,3,27
4429,Warephase,9B9VDAFU,Gladys Colclough,gladys@piedpiper.com,elisa@warephase.com,1,GTXPro,4631,2017-07-08,2018-03-13,248,3,3
4430,Kan-code,XW1ONOVO,Boris Faz,boris@piedpiper.com,kenton@kan-code.com,1,MG Advanced,3420,2017-07-08,2019-08-25,778,1,23
4431,dambase,1Q3JQFAU,Darcel Schlecht,darcel@piedpiper.com,darwin@dambase.com,0,MG Special,492,2017-07-08,2019-07-09,731,6,12
4432,Genco Pura Olive Oil Company,ALMZ6ZUI,Lajuana Vencill,lajuana@piedpiper.com,karole@gencopuraoliveoilcompany.com,1,GTX Basic,537,2017-07-08,2018-12-10,520,4,0
4435,Scottech,GXY3QZ2V,Lajuana Vencill,lajuana@piedpiper.com,edison@scottech.com,1,MG Advanced,3704,2017-07-08,2019-12-02,877,1,0
4436,Condax,SSSTYFDY,Daniell Hammack,daniell@piedpiper.com,golda@condax.com,0,GTX Plus Basic,589,2017-07-08,2019-05-09,670,2,5
4437,Golddex,DWBSHB8M,Kami Bicknell,kami@piedpiper.com,kelli@golddex.com,0,GTX Basic,588,2017-07-09,2017-12-25,169,4,16
4438,The New York Inquirer,G4MKT3AE,Rosie Papadopoulos,rosie@piedpiper.com,hai@thenewyorkinquirer.com,0,MG Special,61,2017-07-09,2017-11-14,128,6,17
4439,Sonron,R7JI95HZ,Markita Hansen,markita@piedpiper.com,ashlie@sonron.com,0,GTXPro,589,2017-07-09,2019-08-19,771,3,1
4440,Rantouch,G17JEA75,Kami Bicknell,kami@piedpiper.com,maren@rantouch.com,1,MG Special,59,2017-07-09,2019-06-14,705,6,16
4441,Finhigh,78TOITP2,Gladys Colclough,gladys@piedpiper.com,mellie@finhigh.com,1,MG Special,55,2017-07-09,2019-02-20,591,6,3
4442,Betasoloin,GAM8C5ET,Cassey Cress,cassey@piedpiper.com,danilo@betasoloin.com,0,GTX Plus Pro,5169,2017-07-09,2019-04-15,645,5,10
4444,Goodsilron,4K7PRO1B,Rosalina Dieter,rosalina@piedpiper.com,claribel@goodsilron.com,1,GTX Basic,600,2017-07-09,2018-08-22,409,4,20
4445,Lexiqvolax,N6CXTO48,Zane Levy,zane@piedpiper.com,darryl@lexiqvolax.com,0,GTX Basic,49,2017-07-09,2019-07-12,733,4,7
4446,Goodsilron,O22S564Y,Zane Levy,zane@piedpiper.com,claribel@goodsilron.com,1,GTX Plus Pro,5042,2017-07-09,2018-06-14,340,5,7
4447,Kan-code,CYKC7RXH,Donn Cantrell,donn@piedpiper.com,kenton@kan-code.com,0,GTXPro,1014,2017-07-09,2018-08-14,401,3,2
4448,Rundofase,KOYW9WIV,Lajuana Vencill,lajuana@piedpiper.com,crista@rundofase.com,1,GTX Basic,483,2017-07-09,2019-03-22,621,4,0
4450,Conecom,WXCEZ7JY,Moses Frase,moses@piedpiper.com,ivory@conecom.com,1,GTX Basic,376,2017-07-09,2018-08-17,404,4,24
4451,Zathunicon,M7Y1LHHA,Boris Faz,boris@piedpiper.com,williemae@zathunicon.com,1,GTX Basic,457,2017-07-09,2019-04-20,650,4,23
4452,Treequote,185PGG0J,Anna Snelling,anna@piedpiper.com,benny@treequote.com,1,MG Special,44,2017-07-09,2019-05-31,691,6,8
4453,Plussunin,P6BJ24ZP,Cassey Cress,cassey@piedpiper.com,terry@plussunin.com,1,GTX Plus Basic,1202,2017-07-09,2019-05-03,663,2,10
4454,Goodsilron,GUJCRHYU,Zane Levy,zane@piedpiper.com,claribel@goodsilron.com,1,GTXPro,5268,2017-07-09,2018-04-06,271,3,7
4455,Funholding,3V7Q3G52,Darcel Schlecht,darcel@piedpiper.com,ying@funholding.com,0,GTXPro,4667,2017-07-09,2018-04-24,289,3,12
4457,Umbrella Corporation,EIS1B0GM,Corliss Cosme,corliss@piedpiper.com,orpha@umbrellacorporation.com,0,GTXPro,4694,2017-07-09,2019-09-12,795,3,21
4458,Isdom,EWAMDI1N,Cecily Lampkin,cecily@piedpiper.com,corrinne@isdom.com,1,MG Special,54,2017-07-09,2017-09-26,79,6,26
4459,Funholding,FKU9TS06,Jonathan Berthelot,jonathan@piedpiper.com,ying@funholding.com,1,GTXPro,5080,2017-07-09,2019-08-02,754,3,18
4460,Kan-code,7PCCI1U2,Reed Clapper,reed@piedpiper.com,kenton@kan-code.com,0,MG Advanced,3284,2017-07-09,2019-03-12,611,1,19
4462,Hottechi,E4BPOOL6,Elease Gluck,elease@piedpiper.com,juliette@hottechi.com,1,MG Advanced,3450,2017-07-09,2019-12-23,897,1,14
4464,Hottechi,KQPY8LLI,Gladys Colclough,gladys@piedpiper.com,juliette@hottechi.com,0,MG Advanced,500,2017-07-10,2019-12-19,892,1,3
4466,Scottech,7XEB6TFB,Anna Snelling,anna@piedpiper.com,edison@scottech.com,1,MG Special,56,2017-07-10,2017-08-12,33,6,8
4468,Rantouch,DI6H5ERU,Maureen Marcano,maureen@piedpiper.com,maren@rantouch.com,1,GTX Plus Basic,1109,2017-07-10,2018-07-27,382,2,28
4469,Donquadtech,6444O6DK,Corliss Cosme,corliss@piedpiper.com,malissa@donquadtech.com,0,GTX Basic,50,2017-07-10,2018-06-14,339,4,21
4470,Golddex,F749HRQ5,James Ascencio,james@piedpiper.com,kelli@golddex.com,0,GTX Plus Basic,4667,2017-07-10,2018-03-09,242,2,22
4471,Y-corporation,S2D060YF,Vicki Laflamme,vicki@piedpiper.com,rosanne@y-corporation.com,1,GTX Basic,578,2017-07-10,2018-02-20,225,4,15
4472,Plexzap,483NKH0E,Markita Hansen,markita@piedpiper.com,titus@plexzap.com,1,GTXPro,4644,2017-07-10,2019-09-14,796,3,1
4473,Finhigh,CPWTJ2WC,Marty Freudenburg,marty@piedpiper.com,mellie@finhigh.com,1,MG Advanced,3236,2017-07-10,2019-10-09,821,1,11
4474,Statholdings,379SDV6Y,Niesha Huffines,niesha@piedpiper.com,verna@statholdings.com,1,GTX Plus Basic,1267,2017-07-10,2017-08-06,27,2,4
4475,Condax,V0V6O05H,Darcel Schlecht,darcel@piedpiper.com,golda@condax.com,0,GTXPro,4694,2017-07-10,2019-02-07,577,3,12
4476,Xx-holding,GNT6EM5M,Hayden Neloms,hayden@piedpiper.com,shemeka@xx-holding.com,0,MG Special,4667,2017-07-10,2017-10-11,93,6,29
4479,Cheers,6YCDG16T,Vicki Laflamme,vicki@piedpiper.com,robbie@cheers.com,1,MG Advanced,3687,2017-07-10,2018-03-21,254,1,15
4480,Warephase,FKOA9EF9,Moses Frase,moses@piedpiper.com,elisa@warephase.com,1,GTX Plus Pro,4731,2017-07-10,2018-06-09,334,5,24
4481,Hatfan,6HE07D76,Zane Levy,zane@piedpiper.com,tyron@hatfan.com,1,GTX Basic,454,2017-07-10,2018-05-07,301,4,7
4482,Finjob,O9MHRAK6,Vicki Laflamme,vicki@piedpiper.com,belinda@finjob.com,1,GTX Basic,532,2017-07-10,2018-01-15,189,4,15
4483,Finhigh,LM3GZYXD,Darcel Schlecht,darcel@piedpiper.com,mellie@finhigh.com,0,GTXPro,4694,2017-07-10,2018-12-01,509,3,12
4484,Doncon,QVP4LFVD,Markita Hansen,markita@piedpiper.com,jackie@doncon.com,0,GTX Basic,2000,2017-07-10,2018-07-28,383,4,1
4485,Massive Dynamic,NZIJ3KKG,Daniell Hammack,daniell@piedpiper.com,gertrude@massivedynamic.com,0,GTX Plus Basic,5169,2017-07-10,2019-02-12,582,2,5
4486,Xx-holding,ZSYWCL6R,Markita Hansen,markita@piedpiper.com,shemeka@xx-holding.com,0,GTK 500,537,2017-07-10,2017-10-09,91,0,1
4487,Genco Pura Olive Oil Company,WPJ0AS7T,Gladys Colclough,gladys@piedpiper.com,karole@gencopuraoliveoilcompany.com,1,GTX Basic,650,2017-07-10,2018-08-30,416,4,3
4488,Toughzap,7M7UED1P,Jonathan Berthelot,jonathan@piedpiper.com,sherman@toughzap.com,0,GTX Basic,57,2017-07-10,2017-12-02,145,4,18
4489,Cancity,2KWQ6RAZ,Anna Snelling,anna@piedpiper.com,faviola@cancity.com,1,MG Special,60,2017-07-10,2017-08-05,26,6,8
4490,Xx-zobam,CNL7PCYU,Donn Cantrell,donn@piedpiper.com,vanessa@xx-zobam.com,0,MG Advanced,903,2017-07-10,2018-06-02,327,1,2
4492,Umbrella Corporation,DHGLWIDZ,Violet Mclelland,violet@piedpiper.com,orpha@umbrellacorporation.com,1,GTXPro,4756,2017-07-11,2018-01-05,178,3,13
4494,Betasoloin,XUQ7RS1Q,Daniell Hammack,daniell@piedpiper.com,danilo@betasoloin.com,0,GTXPro,50,2017-07-11,2017-09-18,69,3,5
4495,Blackzim,E2MWXGNG,Hayden Neloms,hayden@piedpiper.com,riley@blackzim.com,0,MG Advanced,57,2017-07-11,2019-06-26,715,1,29
4496,Plussunin,N7FJ13VQ,Reed Clapper,reed@piedpiper.com,terry@plussunin.com,0,GTX Plus Basic,500,2017-07-11,2018-05-03,296,2,19
4497,Rangreen,10UN7LA8,Anna Snelling,anna@piedpiper.com,darrel@rangreen.com,1,MG Advanced,3813,2017-07-11,2018-10-06,452,1,8
4498,Xx-zobam,R9TWUEAT,Donn Cantrell,donn@piedpiper.com,vanessa@xx-zobam.com,0,GTX Plus Pro,1540,2017-07-11,2018-11-18,495,5,2
4499,Hottechi,1WZ5N86Q,Kary Hendrixson,kary@piedpiper.com,juliette@hottechi.com,1,GTX Plus Pro,6042,2017-07-11,2017-12-05,147,5,9
4500,Toughzap,TPNU79C1,Darcel Schlecht,darcel@piedpiper.com,sherman@toughzap.com,1,MG Special,54,2017-07-11,2019-11-27,869,6,12
4501,Betatech,29ZDUK49,Anna Snelling,anna@piedpiper.com,genie@betatech.com,1,GTX Plus Basic,1047,2017-07-11,2017-11-23,135,2,8
4502,Fasehatice,B50V1XGA,Vicki Laflamme,vicki@piedpiper.com,hsiu@fasehatice.com,0,MG Advanced,517,2017-07-11,2017-08-08,28,1,15
4503,Sunnamplex,S81YI4QH,James Ascencio,james@piedpiper.com,maxie@sunnamplex.com,0,GTX Plus Pro,588,2017-07-11,2019-07-06,725,5,22
4510,Zoomit,B5WZQP1F,Markita Hansen,markita@piedpiper.com,laveta@zoomit.com,1,GTXPro,5540,2017-07-11,2019-06-12,701,3,1
4511,Warephase,FC4ZD68R,Darcel Schlecht,darcel@piedpiper.com,elisa@warephase.com,0,GTXPro,588,2017-07-11,2019-06-19,708,3,12
4512,Domzoom,2UNDAQZ2,Darcel Schlecht,darcel@piedpiper.com,tanja@domzoom.com,0,GTX Plus Basic,589,2017-07-11,2019-05-19,677,2,12
4513,Zathunicon,Y5C1Q7UR,Cassey Cress,cassey@piedpiper.com,williemae@zathunicon.com,1,MG Special,50,2017-07-11,2019-05-28,686,6,10
4514,Cancity,DTIZX4YN,Jonathan Berthelot,jonathan@piedpiper.com,faviola@cancity.com,1,GTX Plus Basic,969,2017-07-11,2017-10-11,92,2,18
4515,Finjob,SIRC44NM,Vicki Laflamme,vicki@piedpiper.com,belinda@finjob.com,1,GTX Basic,564,2017-07-12,2019-01-25,562,4,15
4517,Bioplex,K3DQJ796,Garret Kinder,garret@piedpiper.com,cassy@bioplex.com,0,GTX Basic,492,2017-07-12,2019-06-23,711,4,6
4518,Cheers,TCSQO748,Vicki Laflamme,vicki@piedpiper.com,robbie@cheers.com,0,GTXPro,61,2017-07-12,2019-03-19,615,3,15
4519,Scotfind,21S1ETXM,Kary Hendrixson,kary@piedpiper.com,gordon@scotfind.com,0,GTX Plus Basic,49,2017-07-12,2019-01-30,567,2,9
4520,Inity,8SEGAAT7,Versie Hillebrand,versie@piedpiper.com,palmira@inity.com,0,GTX Plus Basic,601,2017-07-12,2018-08-11,395,2,25
4521,Codehow,VTVF5TBV,Darcel Schlecht,darcel@piedpiper.com,justine@codehow.com,0,GTXPro,589,2017-07-12,2019-08-23,772,3,12
4522,Kan-code,8S649LDO,Boris Faz,boris@piedpiper.com,kenton@kan-code.com,0,GTXPro,1000,2017-07-12,2019-08-03,752,3,23
4523,Mathtouch,XNO6DQPU,Rosie Papadopoulos,rosie@piedpiper.com,loise@mathtouch.com,1,MG Special,64,2017-07-12,2019-02-18,586,6,17
4524,Rundofase,OES8ZX7B,Niesha Huffines,niesha@piedpiper.com,crista@rundofase.com,0,GTX Plus Basic,1540,2017-07-12,2019-06-28,716,2,4
4525,Gekko & Co,N33B6LND,Wilburn Farren,wilburn@piedpiper.com,krystle@gekko&co.com,0,MG Special,3393,2017-07-12,2018-11-07,483,6,27
4528,Treequote,MWAW08I7,Jonathan Berthelot,jonathan@piedpiper.com,benny@treequote.com,1,GTX Basic,576,2017-07-12,2019-10-17,827,4,18
4529,Konex,BV4JZ4G8,Kami Bicknell,kami@piedpiper.com,delila@konex.com,0,GTX Basic,49,2017-07-12,2018-09-18,433,4,16
4530,Betatech,XNOQAL9G,Anna Snelling,anna@piedpiper.com,genie@betatech.com,0,MG Special,1037,2017-07-12,2019-01-01,538,6,8
4531,Rantouch,5TOZM59X,Elease Gluck,elease@piedpiper.com,maren@rantouch.com,1,MG Special,60,2017-07-12,2019-05-10,667,6,14
4533,Genco Pura Olive Oil Company,MITXNS42,Jonathan Berthelot,jonathan@piedpiper.com,karole@gencopuraoliveoilcompany.com,1,GTXPro,4809,2017-07-12,2018-12-13,519,3,18
4536,Golddex,WK6ERCGR,James Ascencio,james@piedpiper.com,kelli@golddex.com,1,GTX Plus Pro,5116,2017-07-13,2018-01-05,176,5,22
4537,Cancity,GZUKDP7F,Darcel Schlecht,darcel@piedpiper.com,faviola@cancity.com,1,MG Advanced,3295,2017-07-13,2019-11-18,858,1,12
4538,Condax,35IRGXY3,Zane Levy,zane@piedpiper.com,golda@condax.com,1,GTX Basic,501,2017-07-13,2018-04-29,290,4,7
4539,Statholdings,GVCMT0GZ,Jonathan Berthelot,jonathan@piedpiper.com,verna@statholdings.com,0,GTXPro,3393,2017-07-13,2019-08-18,766,3,18
4540,J-Texon,RQM0PS59,Markita Hansen,markita@piedpiper.com,winston@j-texon.com,0,MG Special,1180,2017-07-13,2018-10-19,463,6,1
4541,Betasoloin,2Y9R7T2W,Cassey Cress,cassey@piedpiper.com,danilo@betasoloin.com,1,MG Advanced,3280,2017-07-13,2019-02-23,590,1,10
4542,Betasoloin,KDDN1E4O,Cassey Cress,cassey@piedpiper.com,danilo@betasoloin.com,1,GTX Plus Basic,1109,2017-07-13,2018-02-09,211,2,10
4545,Scotfind,FBEP7939,Kary Hendrixson,kary@piedpiper.com,gordon@scotfind.com,1,GTXPro,5280,2017-07-13,2019-09-28,807,3,9
4546,Donquadtech,F58R70DY,Reed Clapper,reed@piedpiper.com,malissa@donquadtech.com,1,GTXPro,4641,2017-07-13,2019-09-14,793,3,19
4547,Konex,SWXO4J19,Zane Levy,zane@piedpiper.com,delila@konex.com,1,GTX Plus Basic,1029,2017-07-13,2017-07-31,18,2,7
4548,Treequote,K8Y7CK9T,Marty Freudenburg,marty@piedpiper.com,benny@treequote.com,1,GTX Plus Pro,5280,2017-07-13,2017-10-03,82,5,11
4549,Rangreen,Q6F9JWTY,Lajuana Vencill,lajuana@piedpiper.com,darrel@rangreen.com,1,MG Advanced,3131,2017-07-13,2017-07-20,7,1,0
4550,Toughzap,0NKINI7S,Lajuana Vencill,lajuana@piedpiper.com,sherman@toughzap.com,1,MG Special,42,2017-07-13,2019-12-03,873,6,0
4551,Bioholding,KNH4ZX85,Jonathan Berthelot,jonathan@piedpiper.com,bryan@bioholding.com,1,MG Special,62,2017-07-13,2019-06-01,688,6,18
4552,Treequote,R0W6A9BG,Lajuana Vencill,lajuana@piedpiper.com,benny@treequote.com,0,GTX Basic,3180,2017-07-14,2017-12-14,153,4,0
4553,Toughzap,RR4FWSVB,Moses Frase,moses@piedpiper.com,sherman@toughzap.com,1,MG Advanced,3025,2017-07-14,2018-08-28,410,1,24
4554,Isdom,1LTD5TKV,Marty Freudenburg,marty@piedpiper.com,corrinne@isdom.com,1,GTX Plus Basic,1028,2017-07-14,2017-07-27,13,2,11
4555,Betatech,OV60VIBB,Niesha Huffines,niesha@piedpiper.com,genie@betatech.com,0,GTX Basic,601,2017-07-14,2018-09-14,427,4,4
